set,form,short,история_n,история_net,история_control,история_excess,история_days_pos,история_days,история_usd,запись_n,запись_net,запись_control,запись_excess,запись_days_pos,запись_days,запись_usd,holds
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.25-14400-ttl1800,pct1 · tr0.5x0.25 · 4 ч · без выхода по стене,150,9.5364,-16.5094,26.0459,10,11,143.046,26,14.3254,-1.9925,16.3179,4,6,37.24604,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.25-3600-ttl1800,pct1 · tr0.5x0.25 · 1 ч · без выхода по стене,181,3.3182,-12.0868,15.405,11,11,60.05942,28,5.5864,-0.955,6.5414,3,6,15.641920000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.25-7200-ttl1800,pct1 · tr0.5x0.25 · 2 ч · без выхода по стене,159,7.7075,-15.3835,23.091,10,11,122.54924999999999,28,15.1057,-0.7253,15.831,4,6,42.29596,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.5-14400-ttl1800,pct1 · tr0.5x0.5 · 4 ч · без выхода по стене,148,10.0669,-18.3566,28.4235,10,11,148.99012,26,18.8388,0.1562,18.6826,3,6,48.98088,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.5-3600-ttl1800,pct1 · tr0.5x0.5 · 1 ч · без выхода по стене,181,5.7384,-12.9327,18.6711,11,11,103.86504,28,7.0789,0.0193,7.0596,3,6,19.82092,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr0.5x0.5-7200-ttl1800,pct1 · tr0.5x0.5 · 2 ч · без выхода по стене,159,9.4276,-16.924,26.3515,10,11,149.89884,28,16.7251,0.7815,15.9436,4,6,46.83028,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.25-14400-ttl1800,pct1 · tr1.5x0.25 · 4 ч · без выхода по стене,127,16.8926,-24.531,41.4236,10,11,214.53602,22,58.5709,17.7311,40.8398,3,6,128.85598,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.25-3600-ttl1800,pct1 · tr1.5x0.25 · 1 ч · без выхода по стене,177,5.3216,-14.5108,19.8323,10,11,94.19232000000001,26,15.8581,2.8827,12.9754,2,6,41.23106,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.25-7200-ttl1800,pct1 · tr1.5x0.25 · 2 ч · без выхода по стене,151,11.3531,-21.966,33.3191,9,11,171.43180999999998,25,36.721,7.5429,29.1781,3,6,91.80249999999998,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.5-14400-ttl1800,pct1 · tr1.5x0.5 · 4 ч · без выхода по стене,127,16.1231,-24.5538,40.6769,10,11,204.76337,22,67.6336,18.8105,48.8231,3,6,148.79392,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.5-3600-ttl1800,pct1 · tr1.5x0.5 · 1 ч · без выхода по стене,177,4.9959,-14.5259,19.5217,10,11,88.42742999999999,26,15.9011,3.1028,12.7984,2,6,41.342859999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x0.5-7200-ttl1800,pct1 · tr1.5x0.5 · 2 ч · без выхода по стене,151,10.1385,-22.0967,32.2352,9,11,153.09135,25,40.6495,8.0588,32.5906,3,6,101.62375,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x1-14400-ttl1800,pct1 · tr1.5x1 · 4 ч · без выхода по стене,126,16.6139,-24.8554,41.4694,9,11,209.33514,20,51.7283,21.4282,30.3001,3,6,103.45660000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x1-3600-ttl1800,pct1 · tr1.5x1 · 1 ч · без выхода по стене,177,6.7618,-14.5567,21.3184,10,11,119.68386000000001,26,17.0407,3.3429,13.6978,2,6,44.305820000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1.5x1-7200-ttl1800,pct1 · tr1.5x1 · 2 ч · без выхода по стене,150,10.218,-22.3811,32.5992,9,11,153.27,24,29.1054,7.9073,21.1981,3,6,69.85296,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.25-14400-ttl1800,pct1 · tr1x0.25 · 4 ч · без выхода по стене,136,13.3792,-20.6132,33.9924,9,11,181.95712,22,30.6349,7.1915,23.4434,3,6,67.39678,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.25-3600-ttl1800,pct1 · tr1x0.25 · 1 ч · без выхода по стене,179,5.0197,-13.6789,18.6985,11,11,89.85263,26,7.5652,2.5955,4.9696,2,6,19.66952,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.25-7200-ttl1800,pct1 · tr1x0.25 · 2 ч · без выхода по стене,154,8.9162,-19.3031,28.2193,10,11,137.30948,25,23.4889,5.9493,17.5396,2,6,58.72225000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.5-14400-ttl1800,pct1 · tr1x0.5 · 4 ч · без выхода по стене,135,13.6079,-21.1012,34.7091,9,11,183.70665000000002,22,41.8418,9.3612,32.4805,3,6,92.05196,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.5-3600-ttl1800,pct1 · tr1x0.5 · 1 ч · без выхода по стене,179,6.1687,-13.9403,20.109,11,11,110.41973,26,8.529,2.9066,5.6224,2,6,22.1754,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x0.5-7200-ttl1800,pct1 · tr1x0.5 · 2 ч · без выхода по стене,154,9.8057,-20.0058,29.8116,10,11,151.00778,25,30.8763,7.3376,23.5387,3,6,77.19075000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x1-14400-ttl1800,pct1 · tr1x1 · 4 ч · без выхода по стене,132,15.2233,-22.2793,37.5026,9,11,200.94756,20,37.7298,12.8938,24.836,3,6,75.4596,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x1-3600-ttl1800,pct1 · tr1x1 · 1 ч · без выхода по стене,179,7.5525,-14.4409,21.9934,11,11,135.18975,26,17.0407,3.3429,13.6978,2,6,44.305820000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr1x1-7200-ttl1800,pct1 · tr1x1 · 2 ч · без выхода по стене,153,8.5207,-21.2051,29.7258,9,11,130.36670999999998,24,29.1054,7.9073,21.1981,3,6,69.85296,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.25-14400-ttl1800,pct1 · tr2x0.25 · 4 ч · без выхода по стене,127,12.6309,-26.3807,39.0116,10,11,160.41243,20,61.9645,19.4697,42.4948,3,6,123.929,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.25-3600-ttl1800,pct1 · tr2x0.25 · 1 ч · без выхода по стене,177,5.151,-14.7254,19.8764,10,11,91.17269999999999,26,16.1563,3.0889,13.0674,2,6,42.00638,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.25-7200-ttl1800,pct1 · tr2x0.25 · 2 ч · без выхода по стене,151,7.1153,-23.0073,30.1226,9,11,107.44103,24,35.0309,7.5093,27.5217,3,6,84.07416,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.5-14400-ttl1800,pct1 · tr2x0.5 · 4 ч · без выхода по стене,127,13.7092,-26.2372,39.9464,10,11,174.10683999999998,20,65.9903,19.8667,46.1236,3,6,131.9806,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.5-3600-ttl1800,pct1 · tr2x0.5 · 1 ч · без выхода по стене,177,4.7903,-14.7237,19.514,10,11,84.78831,26,17.1326,3.2906,13.842,2,6,44.544760000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x0.5-7200-ttl1800,pct1 · tr2x0.5 · 2 ч · без выхода по стене,151,6.3688,-23.0275,29.3963,9,11,96.16888,24,40.647,7.782,32.865,3,6,97.5528,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x1-14400-ttl1800,pct1 · tr2x1 · 4 ч · без выхода по стене,126,13.6298,-25.909,39.5388,9,11,171.73548,20,57.6599,21.4965,36.1633,3,6,115.31980000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x1-3600-ttl1800,pct1 · tr2x1 · 1 ч · без выхода по стене,177,6.9711,-14.6856,21.6567,10,11,123.38847000000001,26,17.0407,3.3429,13.6978,2,6,44.305820000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tr2x1-7200-ttl1800,pct1 · tr2x1 · 2 ч · без выхода по стене,150,6.8894,-22.8204,29.7097,9,11,103.34100000000001,24,34.0483,7.9642,26.0841,3,6,81.71592,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.5-14400-ttl1800,pct1.25 · tk0.5 · 4 ч · без выхода по стене,147,10.0763,-18.5758,28.652,10,11,148.12160999999998,26,12.0306,-3.4123,15.4429,4,6,31.279559999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.5-3600-ttl1800,pct1.25 · tk0.5 · 1 ч · без выхода по стене,180,3.5152,-12.2432,15.7584,11,11,63.2736,28,5.4412,-2.1781,7.6193,4,6,15.23536,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.5-7200-ttl1800,pct1.25 · tk0.5 · 2 ч · без выхода по стене,158,7.571,-16.103,23.674,10,11,119.62179999999998,27,12.454,-1.9007,14.3547,4,6,33.625800000000005,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.75-14400-ttl1800,pct1.25 · tk0.75 · 4 ч · без выхода по стене,140,19.0175,-21.4709,40.4884,10,11,266.245,23,11.2036,-0.2012,11.4048,4,6,25.768279999999997,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.75-3600-ttl1800,pct1.25 · tk0.75 · 1 ч · без выхода по стене,178,6.3352,-13.3231,19.6583,11,11,112.76656,26,-4.6015,-0.8205,-3.781,3,6,-11.963899999999999,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk0.75-7200-ttl1800,pct1.25 · tk0.75 · 2 ч · без выхода по стене,154,10.7888,-18.6009,29.3896,10,11,166.14752000000001,25,5.9633,-0.2796,6.243,3,6,14.90825,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1-14400-ttl1800,pct1.25 · tk1 · 4 ч · без выхода по стене,132,16.2991,-23.8687,40.1678,10,11,215.14811999999998,22,20.5271,6.3775,14.1496,3,6,45.159620000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1-3600-ttl1800,pct1.25 · tk1 · 1 ч · без выхода по стене,178,7.4739,-14.1498,21.6236,11,11,133.03542,26,-0.8161,2.2015,-3.0177,2,6,-2.1218600000000003,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1-7200-ttl1800,pct1.25 · tk1 · 2 ч · без выхода по стене,152,10.956,-20.435,31.3911,10,11,166.53119999999998,25,11.938,5.2541,6.684,2,6,29.845,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.25-14400-ttl1800,pct1.25 · tk1.25 · 4 ч · без выхода по стене,126,19.0178,-26.1794,45.1972,10,11,239.62428,22,32.5259,7.3421,25.1838,3,6,71.55698,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.25-3600-ttl1800,pct1.25 · tk1.25 · 1 ч · без выхода по стене,176,5.4895,-14.938,20.4275,11,11,96.61519999999999,26,4.4981,2.4004,2.0977,2,6,11.69506,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.25-7200-ttl1800,pct1.25 · tk1.25 · 2 ч · без выхода по стене,149,9.3466,-22.3819,31.7285,10,11,139.26434,25,19.387,5.9613,13.4257,2,6,48.4675,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.5-14400-ttl1800,pct1.25 · tk1.5 · 4 ч · без выхода по стене,124,19.6177,-28.2284,47.8461,10,11,243.25948,22,43.809,16.8446,26.9643,3,6,96.3798,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.5-3600-ttl1800,pct1.25 · tk1.5 · 1 ч · без выхода по стене,176,7.0824,-15.1581,22.2405,10,11,124.65023999999998,26,9.1089,2.7673,6.3416,2,6,23.68314,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.5-7200-ttl1800,pct1.25 · tk1.5 · 2 ч · без выхода по стене,149,11.3826,-22.9368,34.3195,9,11,169.60074,25,25.4376,7.1612,18.2763,2,6,63.593999999999994,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.75-14400-ttl1800,pct1.25 · tk1.75 · 4 ч · без выхода по стене,124,20.376,-29.5284,49.9044,10,11,252.66240000000002,22,55.5805,17.437,38.1434,3,6,122.27709999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.75-3600-ttl1800,pct1.25 · tk1.75 · 1 ч · без выхода по стене,176,7.7711,-15.2432,23.0143,10,11,136.77136000000002,26,12.4591,2.8454,9.6137,2,6,32.39366,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk1.75-7200-ttl1800,pct1.25 · tk1.75 · 2 ч · без выхода по стене,149,12.8259,-23.6289,36.4548,9,11,191.10591000000002,25,30.6659,7.3717,23.2942,2,6,76.66475,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk2-14400-ttl1800,pct1.25 · tk2 · 4 ч · без выхода по стене,124,18.6839,-30.3209,49.0048,10,11,231.68036,20,53.3006,19.251,34.0496,3,6,106.60120000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk2-3600-ttl1800,pct1.25 · tk2 · 1 ч · без выхода по стене,176,7.5669,-15.3982,22.9651,10,11,133.17744,26,13.4596,3.0797,10.3799,2,6,34.99496,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.25-tk2-7200-ttl1800,pct1.25 · tk2 · 2 ч · без выхода по стене,149,8.6851,-24.2157,32.9007,9,11,129.40798999999998,24,28.4537,7.4631,20.9906,2,6,68.28888,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.5-14400-ttl1800,pct1.5 · tk0.5 · 4 ч · без выхода по стене,143,11.7112,-19.3662,31.0774,10,11,167.47016,25,19.5634,-2.0272,21.5906,4,6,48.908500000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.5-3600-ttl1800,pct1.5 · tk0.5 · 1 ч · без выхода по стене,180,3.101,-12.3852,15.4862,11,11,55.818,28,4.5284,-2.2311,6.7595,4,6,12.67952,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.5-7200-ttl1800,pct1.5 · tk0.5 · 2 ч · без выхода по стене,158,7.1866,-16.8839,24.0705,10,11,113.54828,27,18.6594,-1.8376,20.497,4,6,50.38038,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.75-14400-ttl1800,pct1.5 · tk0.75 · 4 ч · без выхода по стене,136,20.0798,-21.6866,41.7664,10,11,273.08527999999995,22,17.0622,0.0695,16.9928,3,6,37.53684,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.75-3600-ttl1800,pct1.5 · tk0.75 · 1 ч · без выхода по стене,178,5.7835,-13.4667,19.2502,11,11,102.9463,26,-7.4482,-0.8777,-6.5705,3,6,-19.36532,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk0.75-7200-ttl1800,pct1.5 · tk0.75 · 2 ч · без выхода по стене,154,10.2408,-19.402,29.6428,10,11,157.70832000000001,25,13.0955,-0.2263,13.3218,3,6,32.738749999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1-14400-ttl1800,pct1.5 · tk1 · 4 ч · без выхода по стене,129,16.6583,-23.9118,40.5701,10,11,214.89207000000002,21,27.3632,7.0334,20.3298,3,6,57.462720000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1-3600-ttl1800,pct1.5 · tk1 · 1 ч · без выхода по стене,178,6.9221,-14.2934,21.2155,11,11,123.21338,26,-3.6628,2.1444,-5.8072,2,6,-9.52328,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1-7200-ttl1800,pct1.5 · tk1 · 2 ч · без выхода по стене,152,9.8814,-21.2702,31.1516,10,11,150.19728,25,20.155,5.3074,14.8476,2,6,50.3875,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.25-14400-ttl1800,pct1.5 · tk1.25 · 4 ч · без выхода по стене,124,18.1873,-26.7538,44.9411,10,11,225.52252,20,35.6614,7.8388,27.8226,3,6,71.3228,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.25-3600-ttl1800,pct1.5 · tk1.25 · 1 ч · без выхода по стене,176,4.9892,-15.0833,20.0725,11,11,87.80992,26,1.6515,2.3433,-0.6918,2,6,4.2939,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.25-7200-ttl1800,pct1.5 · tk1.25 · 2 ч · без выхода по стене,149,8.3595,-23.4408,31.8003,10,11,124.55655000000002,25,28.6887,6.0131,22.6757,2,6,71.72175,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.5-14400-ttl1800,pct1.5 · tk1.5 · 4 ч · без выхода по стене,122,18.7904,-28.8514,47.6417,10,11,229.24288,20,46.7178,18.2922,28.4256,3,6,93.4356,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.5-3600-ttl1800,pct1.5 · tk1.5 · 1 ч · без выхода по стене,176,6.5821,-15.3033,21.8855,10,11,115.84495999999999,26,6.2622,2.7102,3.552,2,6,16.28172,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.5-7200-ttl1800,pct1.5 · tk1.5 · 2 ч · без выхода по стене,149,10.3955,-23.9957,34.3913,9,11,154.89294999999998,25,35.824,7.2088,28.6152,3,6,89.55999999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.75-14400-ttl1800,pct1.5 · tk1.75 · 4 ч · без выхода по стене,122,20.8857,-30.0289,50.9146,10,11,254.80554,20,58.6502,18.9448,39.7053,3,6,117.3004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.75-3600-ttl1800,pct1.5 · tk1.75 · 1 ч · без выхода по стене,176,7.2708,-15.3885,22.6592,10,11,127.96608,26,9.6124,2.7883,6.8242,2,6,24.99224,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk1.75-7200-ttl1800,pct1.5 · tk1.75 · 2 ч · без выхода по стене,149,11.8388,-24.6878,36.5266,9,11,176.39812,25,41.5947,7.4192,34.1755,3,6,103.98675,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk2-14400-ttl1800,pct1.5 · tk2 · 4 ч · без выхода по стене,122,18.8362,-30.8555,49.6917,10,11,229.80164,18,54.9525,21.1279,33.8246,3,6,98.9145,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk2-3600-ttl1800,pct1.5 · tk2 · 1 ч · без выхода по стене,176,7.0666,-15.5435,22.6101,10,11,124.37216000000001,26,10.6129,3.0226,7.5903,2,6,27.59354,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tk2-7200-ttl1800,pct1.5 · tk2 · 2 ч · без выхода по стене,149,7.428,-25.2918,32.7199,9,11,110.6772,24,40.9678,7.5126,33.4552,3,6,98.32271999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-14400-ttl1800,pct1.5 · tr0.5x0.25 · 4 ч · без выхода по стене,142,13.9697,-20.3412,34.3109,10,11,198.36974,24,17.983,-0.3728,18.3558,3,6,43.1592,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-3600-ttl1800,pct1.5 · tr0.5x0.25 · 1 ч · без выхода по стене,180,4.4073,-12.8462,17.2536,11,11,79.3314,28,3.5376,-1.0028,4.5403,3,6,9.90528,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-7200-ttl1800,pct1.5 · tr0.5x0.25 · 2 ч · без выхода по стене,157,9.1005,-17.6729,26.7733,10,11,142.87785000000002,27,16.9885,-0.5679,17.5564,4,6,45.86895,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-14400-ttl1800,pct1.5 · tr0.5x0.5 · 4 ч · без выхода по стене,140,15.3691,-22.2232,37.5924,10,11,215.1674,24,24.059,2.046,22.013,3,6,57.741600000000005,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-3600-ttl1800,pct1.5 · tr0.5x0.5 · 1 ч · без выхода по стене,180,6.841,-13.6968,20.5378,11,11,123.138,28,5.0301,-0.0285,5.0585,4,6,14.084280000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-7200-ttl1800,pct1.5 · tr0.5x0.5 · 2 ч · без выхода по стене,157,11.2812,-19.2735,30.5547,10,11,177.11484000000002,27,19.6689,0.9848,18.6841,3,6,53.10603,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-14400-ttl1800,pct1.5 · tr1.5x0.25 · 4 ч · без выхода по стене,122,21.1954,-28.9905,50.1858,10,11,258.58388,20,55.4973,19.3038,36.1935,3,6,110.99460000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-3600-ttl1800,pct1.5 · tr1.5x0.25 · 1 ч · без выхода по стене,176,6.5412,-15.3275,21.8688,10,11,115.12512,26,11.0781,2.8514,8.2267,2,6,28.80306,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-7200-ttl1800,pct1.5 · tr1.5x0.25 · 2 ч · без выхода по стене,149,11.0935,-24.1976,35.2911,9,11,165.29315000000003,25,42.8876,7.5823,35.3053,3,6,107.21900000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-14400-ttl1800,pct1.5 · tr1.5x0.5 · 4 ч · без выхода по стене,122,20.4731,-29.0463,49.5194,10,11,249.77182,20,65.4663,20.4986,44.9677,3,6,130.9326,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-3600-ttl1800,pct1.5 · tr1.5x0.5 · 1 ч · без выхода по стене,176,6.2137,-15.3427,21.5564,10,11,109.36112,26,11.1211,3.0714,8.0497,2,6,28.914859999999997,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-7200-ttl1800,pct1.5 · tr1.5x0.5 · 2 ч · без выхода по стене,149,9.8626,-24.3301,34.1927,9,11,146.95274,25,48.4432,8.0991,40.3441,3,6,121.10799999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-14400-ttl1800,pct1.5 · tr1.5x1 · 4 ч · без выхода по стене,121,21.7066,-29.6163,51.3228,10,11,262.64986000000005,18,50.1841,23.6001,26.584,3,6,90.33138,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-3600-ttl1800,pct1.5 · tr1.5x1 · 1 ч · без выхода по стене,176,7.9896,-15.3737,23.3633,10,11,140.61696,26,12.2607,3.3116,8.9491,2,6,31.877819999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-7200-ttl1800,pct1.5 · tr1.5x1 · 2 ч · без выхода по стене,148,10.1537,-24.7322,34.8858,9,11,150.27476000000001,24,37.2238,7.9492,29.2746,3,6,89.33712,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-14400-ttl1800,pct1.5 · tr1x0.25 · 4 ч · без выхода по стене,130,17.7228,-24.3051,42.0279,10,11,230.3964,21,31.5561,7.9082,23.6479,2,6,66.26781,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-3600-ttl1800,pct1.5 · tr1x0.25 · 1 ч · без выхода по стене,178,6.2237,-14.4818,20.7055,11,11,110.78186000000001,26,2.7852,2.5642,0.2209,2,6,7.2415199999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-7200-ttl1800,pct1.5 · tr1x0.25 · 2 ч · без выхода по стене,152,9.3908,-21.5809,30.9717,10,11,142.74016,25,25.8589,5.9941,19.8648,2,6,64.64725,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-14400-ttl1800,pct1.5 · tr1x0.5 · 4 ч · без выхода по стене,129,18.777,-24.9275,43.7044,10,11,242.22330000000002,21,43.3629,10.2168,33.1461,3,6,91.06209000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-3600-ttl1800,pct1.5 · tr1x0.5 · 1 ч · без выхода по стене,178,7.3792,-14.7447,22.1239,11,11,131.34976,26,3.749,2.8753,0.8737,2,6,9.7474,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-7200-ttl1800,pct1.5 · tr1x0.5 · 2 ч · без выхода по стене,152,10.406,-22.3142,32.7202,10,11,158.1712,25,32.1615,7.3824,24.7791,2,6,80.40374999999999,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x1-14400-ttl1800,pct1.5 · tr1x1 · 4 ч · без выхода по стене,127,19.388,-26.752,46.14,10,11,246.22760000000002,18,40.2684,14.0906,26.1778,3,6,72.48312,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x1-3600-ttl1800,pct1.5 · tr1x1 · 1 ч · без выхода по стене,178,8.7707,-15.2481,24.0188,11,11,156.11846,26,12.2607,3.3116,8.9491,2,6,31.877819999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr1x1-7200-ttl1800,pct1.5 · tr1x1 · 2 ч · без выхода по стене,151,9.4749,-23.7704,33.2453,9,11,143.07099,24,29.3142,7.9529,21.3614,2,6,70.35408,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-14400-ttl1800,pct1.5 · tr2x0.25 · 4 ч · без выхода по стене,122,19.0092,-30.9387,49.9479,10,11,231.91224000000003,18,57.423,21.416,36.007,3,6,103.3614,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-3600-ttl1800,pct1.5 · tr2x0.25 · 1 ч · без выхода по стене,176,6.3697,-15.5434,21.9131,10,11,112.10672,26,11.3762,3.0576,8.3187,2,6,29.578120000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-7200-ttl1800,pct1.5 · tr2x0.25 · 2 ч · без выхода по стене,149,6.3971,-25.3683,31.7653,9,11,95.31679,24,41.4545,7.5503,33.9041,3,6,99.49080000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-14400-ttl1800,pct1.5 · tr2x0.5 · 4 ч · без выхода по стене,122,20.0619,-30.8068,50.8687,10,11,244.75518000000002,18,63.3996,21.8597,41.5399,3,6,114.11928,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-3600-ttl1800,pct1.5 · tr2x0.5 · 1 ч · без выхода по стене,176,6.0069,-15.5417,21.5486,10,11,105.72144,26,12.3525,3.2593,9.0932,2,6,32.116499999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-7200-ttl1800,pct1.5 · tr2x0.5 · 2 ч · без выхода по стене,149,5.6406,-25.3887,31.0293,9,11,84.04494,24,48.7654,7.8239,40.9415,3,6,117.03696,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1.5-tr2x1-14400-ttl1800,pct1.5 · tr2x1 · 4 ч · без выхода по стене,121,19.6091,-30.587,50.1961,10,11,237.27011000000002,18,56.7747,23.676,33.0987,3,6,102.19446,нет
